code,region,Description,to_AIS98,from_AIS98   ,FCI
441089.9,chest,"Heart (myocardium) injury, with cardiac arrest NFS",NONE      ,NONE      ,          
441099.1,chest,Heart (myocardium) injury NFS,441099.1,441099.1,5
441200.5,chest,Intracardiac valve laceration; rupture,441200.5,441200.5,4
441300.5,chest,Intracardiac septum laceration; rupture,441300.5,441300.5,4
441402.3,chest,"Lung, contusion NFS",441402.3,441402.3,5
441406.2,chest,"Lung, contusion, unilateral NFS",441406.3,441406.3,5
441407.2,chest,"Lung, contusion, unilateral, minor; <1 lobe",441406.3,NONE      ,5
441408.3,chest,"Lung, contusion, unilateral, major; >=1 lobe",441406.3,NONE      ,5
441410.3,chest,"Lung, contusion, bilateral NFS",441410.4,441410.4,5
441411.3,chest,"Lung, contusion, bilateral, minor; <1 lobe",441410.4,NONE      ,5
441412.4,chest,"Lung, contusion, bilateral, major; >=1 lobe in at least one lung",441410.4,441410.4,5
441414.3,chest,"Lung, laceration NFS",441414.3,441414.3,5
441420.3,chest,"Lung, blast injury (overpressure/explosive) NFS",441499.3,NONE      ,5
441422.3,chest,"Lung, blast injury (overpressure/explosive), mild",441499.3,NONE      ,5
441424.4,chest,"Lung, blast injury (overpressure/explosive), moderate; unilateral/bilateral with pulmonary peripheral hemorrhage",441499.3,NONE      ,5
441426.5,chest,"Lung, blast injury (overpressure/explosive), severe; bilateral with air embolus",441499.3,NONE      ,5
441430.3,chest,"Lung, laceration, unilateral NFS",441430.3,441430.3,5
441431.3,chest,"Lung, laceration, unilateral, minor; <1 lobe",441430.3,NONE      ,5
441432.4,chest,"Lung, laceration, unilateral, major; >=1 lobe",441430.3,NONE      ,5
441450.4,chest,"Lung, laceration, bilateral NFS",441450.4,441450.4,5
441451.4,chest,"Lung, laceration, bilateral, minor; <1 lobe",441450.4,NONE      ,5
441452.5,chest,"Lung, laceration, bilateral, major; >=1 lobe in at least one lung",441450.4,NONE      ,5
441499.3,chest,Lung injury NFS,441499.3,441499.3,5
441602.2,chest,"Pericardium, laceration; puncture",441602.2,441602.2,5
441603.3,chest,"Pericardium injury, hemopericardium NFS",441699.2,NONE      ,5
441604.3,chest,"Pericardium, hemopericardium, without cardiac tamponade or heart injury",441699.2,NONE      ,5
441605.4,chest,"Pericardium, hemopericardium, with cardiac tamponade but without heart injury",441604.3,441604.3,5
441606.5,chest,"Pericardium, hemopericardium, herniation of heart through pericardium",441606.5,441606.5,5
441699.2,chest,Pericardium injury NFS,441699.2,441699.2,5
441800.2,chest,Pleura laceration,441800.2,441800.2,5
442200.3,chest,"Thoracic injury, hemothorax NFS",442202.3,442202.3,5
442201.4,chest,"Thoracic injury, hemothorax, major; >1000cc blood loss on at least one side",442208.4,442208.4,5
442202.2,chest,"Thoracic injury, pneumothorax NFS",442202.3,442202.3,5
442203.4,chest,"Thoracic injury, pneumothorax, major; >50% collapse of lung documented on xray; persistent air leak",442202.3,NONE      ,5
442204.5,chest,"Thoracic injury, pneumothorax, tension; massive air leak",442210.5,442210.5,5
442205.3,chest,"Thoracic injury, hemopneumothorax NFS",442202.3,442202.3,5
442206.4,chest,"Thoracic injury, hemopneumothorax, major; >1000cc blood loss on at least one side",442202.3,NONE      ,5
442207.5,chest,"Thoracic injury, air embolus",442212.5,442212.5,5
442208.2,chest,"Thoracic injury, hemomediastinum",442206.4,442206.4,5
442209.2,chest,"Thoracic injury, pneumomediastinum",442204.3,442204.3,5
442210.3,chest,"Thoracic injury, pneumomediastinum, with cardiac tamponade",442204.3,NONE      ,5
442402.2,chest,Thoracic duct laceration,442402.2,442402.2,5
442502.2,chest,Thymus laceration; perforation,NONE      ,NONE      ,5
442602.3,chest,"Trachea injury, thorax, contusion; hematoma",442602.3,442602.3,5
442604.3,chest,"Trachea, thorax, laceration NFS",442604.3,442604.3,5
442606.3,chest,"Trachea injury, thorax, laceration, no perforation; partial thickness",442606.3,442606.3,5
442608.4,chest,"Trachea injury, thorax, laceration, perforation; full thickness; ""fracture""",442608.4,442608.4,5
442610.5,chest,"Trachea injury, thorax, laceration, avulsion; rupture; transection; massive destruction; crush; laryngeal-tracheal separation",442610.5,442610.5,4
442699.3,chest,"Trachea injury, thorax, NFS",442699.3,442699.3,5
442999.9,chest,Thoracic injury NFS,442999.9,442999.9,          
450200.1,chest,"Rib fracture or fractures, without flail, any location unilateral or bilateral NFS",450212.1,450212.1,5
450201.1,chest,"Rib fracture or fractures, without flail, any location unilateral or bilateral, one rib [OIS I]",450212.1,450212.1,5
450202.2,chest,"Rib fracture or fractures, without flail, any location unilateral or bilateral, two ribs [OIS I]",450220.2,450220.2,5
450203.3,chest,"Rib fracture or fractures, without flail, any location unilateral or bilateral, >=3 ribs [OIS II]",450230.3,450230.3,5
450209.3,chest,"Rib fractures, with flail NFS",450260.3,450260.3,5
450210.2,chest,"Rib fractures, multiple, NFS",450210.2,450210.2,5
450211.3,chest,"Rib fractures, unilateral flail chest NFS [OIS IV]",450260.3,450260.3,5
450212.3,chest,"Rib fractures, unilateral flail chest [OIS IV], 3-5 flail ribs [OIS IV]",450260.3,NONE      ,5
450213.4,chest,"Rib fractures, unilateral flail chest [OIS IV], >5 flail ribs [OIS IV]",450260.3,NONE      ,5
450214.5,chest,"Rib fractures, bilateral flail chest [OIS V]",450266.5,450266.5,5
450289.1,chest,"Rib cage, contusion",450202.1,450202.1,          
450299.1,chest,Rib cage injury NFS,450299.1,450299.1,5
450802.1,chest,"Sternum, contusion",450802.1,450802.1,5
450804.2,chest,"Sternum, fracture [OIS II, III]",450804.2,450804.2,5
450899.1,chest,Sternum injury NFS,450899.1,450899.1,5
451020.4,chest,"Thoracic wall, avulsion of chest wall tissues including rib cage [OIS IV]",NONE      ,NONE      ,5
451021.4,chest,"Thoracic wall, avulsion of chest wall tissues including rib cage, minor; <=15% of chest wall including rib cage [OIS IV]",NONE      ,NONE      ,5
451022.5,chest,"Thoracic wall, avulsion of chest wall tissues including rib cage, major; >15% of chest wall including rib cage [OIS IV]",NONE      ,NONE      ,5
451099.1,chest,Thoracic wall injury NFS,NONE      ,NONE      ,5
500099.9,abd_pelvis,Whole abdomen injury NFS,515099.9,515099.9,          
500999.9,abd_pelvis,Died of abdominal injury without further substantiation of injuries or no autopsy confirmation of specific injuries,515999.9,515999.9,          
510099.1,abd_pelvis,"Abdomen, skin/subcutaneous/muscle [except rectus abdominus], injury NFS",510099.1,510099.1,5
510100.2,abd_pelvis,Rectus Abdominus rupture NFS,510099.1,NONE      ,5
510202.1,external,"Skin/subcutaneous/muscle, abdomen, [except rectus abdominus], abrasion",510202.1,510202.1,5
510402.1,external,"Skin/subcutaneous/muscle, abdomen, [except rectus abdominus], contusion; hematoma",510402.1,510402.1,5
510600.1,external,"Skin/subcutaneous/muscle, abdomen, [except rectus abdominus], laceration NFS",510600.1,510600.1,5
510602.1,external,"Skin/subcutaneous/muscle, abdomen, [except rectus abdominus], laceration, minor; superficial",510602.1,510602.1,5
510604.2,external,"Abdomen, skin/subcutaneous/muscle [except rectus abdominus], laceration, major; >20cm long and into subcutaneous tissue",510604.2,510604.2,5
510606.3,external,"Skin/subcutaneous/muscle, abdomen, [except rectus abdominus], laceration, blood loss >20% by volume",510606.3,510606.3,5
510800.1,external,"Skin/subcutaneous/muscle, abdomen, [except rectus abdominus], laceration, avulsion NFS",510800.1,510800.1,5
510802.1,external,"Skin/subcutaneous/muscle, abdomen, [except rectus abdominus], laceration, avulsion, minor; superficial; <=100cm2",510802.1,510802.1,5
510804.2,external,"Skin/subcutaneous/muscle, abdomen, [except rectus abdominus], laceration, avulsion, major; >100cm2",510804.2,510804.2,5
510806.3,external,"Skin/subcutaneous/muscle, abdomen, [except rectus abdominus], laceration, avulsion, blood loss >20% by volume",510806.3,510806.3,5
511000.6,abd_pelvis,Torso transection,NONE      ,NONE      ,1
516000.1,external,"Penetrating injury, abdomen, NFS",516000.1,516000.1,5
516002.1,external,"Penetrating injury, superficial; minor; into peritoneum but not involving underlying structures",516002.1,516002.1,5
516004.2,external,"Penetrating injury, abdomen, with tissue loss >100cm2",516004.2,516004.2,5
516006.3,external,"Penetrating injury, abdomen, with blood loss >20% by volume",516006.3,516006.3,5
520099.9,abd_pelvis,"Vascular injury, abdomen, NFS",NONE      ,NONE      ,          
520202.4,abd_pelvis,"Aorta, abdominal, intimal tear, no disruption",520202.4,520202.4,5
520204.4,abd_pelvis,"Aorta, abdominal, laceration; perforation; puncture NFS",520204.4,520204.4,5
520206.4,abd_pelvis,"Aorta, abdominal, laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",520206.4,520206.4,5
520208.5,abd_pelvis,"Aorta, abdominal, laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",520208.5,520208.5,5
520299.4,abd_pelvis,"Aorta, abdominal injury NFS",520299.4,520299.4,5
520402.3,abd_pelvis,"Celiac artery, intimal tear; no disruption",520402.3,520402.3,5
520404.3,abd_pelvis,"Celiac artery, laceration; perforation; puncture NFS",520404.3,520404.3,5
520406.4,abd_pelvis,"Celiac artery, laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",520406.4,520406.4,5
520408.5,abd_pelvis,"Celiac artery, laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",520408.5,520408.5,5
520499.3,abd_pelvis,Celiac artery injury NFS,520499.3,520499.3,5
520602.3,abd_pelvis,"Iliac artery [common, internal, external] and its named branches, intimal tear, no disruption",520602.3,520602.3,5
520604.3,abd_pelvis,"Iliac artery [common, internal, external] and its named branches, laceration; perforation; puncture NFS",520604.3,520604.3,5
520606.3,abd_pelvis,"Iliac artery [common, internal, external] and its named branches, laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",520606.3,520606.3,5
520608.4,abd_pelvis,"Iliac artery [common, internal, external] and its named branches, laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",520608.4,520608.4,5
520698.4,abd_pelvis,"Iliac artery, common iliac artery only, injury, bilateral",520699.3,NONE      ,5
520699.3,abd_pelvis,"Iliac artery [common, internal, external] and its named branches injury NFS",520699.3,520699.3,5
520802.3,abd_pelvis,"Iliac vein [common], laceration; perforation; puncture NFS",520802.3,520802.3,5
520804.3,abd_pelvis,"Iliac vein [common], laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",520804.3,520804.3,5
520806.4,abd_pelvis,"Iliac vein [common], laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",520806.4,520806.4,4
520899.3,abd_pelvis,Iliac vein [common] injury NFS,520899.3,520899.3,5
521002.2,abd_pelvis,"Iliac vein [internal, external], laceration; perforation; puncture NFS",521002.2,521002.2,5
521004.2,abd_pelvis,"Iliac vein [internal, external], laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",521004.2,521004.2,5
521006.3,abd_pelvis,"Iliac vein [internal, external], laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",521006.3,521006.3,4
521099.2,abd_pelvis,"Iliac vein [internal, external] injury NFS",521099.2,521099.2,5
521102.3,abd_pelvis,"Superior mesenteric artery, intimal tear, no disruption",521402.3,NONE      ,5
521104.3,abd_pelvis,"Superior mesenteric artery, laceration; perforation; puncture NFS",521404.3,NONE      ,5
521106.3,abd_pelvis,"Superior mesenteric artery, laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",521406.3,NONE      ,5
521108.4,abd_pelvis,"Superior mesenteric artery, laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",521408.4,NONE      ,5
521199.3,abd_pelvis,Superior mesenteric artery injury NFS,521499.3,NONE      ,5
521202.3,abd_pelvis,"Vena Cava, inferior, laceration; perforation; puncture NFS",521202.3,521202.3,5
521204.3,abd_pelvis,"Vena Cava, inferior, laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",521204.3,521204.3,5
521206.4,abd_pelvis,"Vena Cava, inferior, laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",521206.4,521206.4,5
521299.3,abd_pelvis,"Vena Cava injury, inferior NFS",521299.3,521299.3,5
521402.3,abd_pelvis,"Other named arteries, abdomen, [e.g., hepatic, renal, splenic], intimal tear, no disruption",521402.3,521402.3,5
521404.3,abd_pelvis,"Other named arteries, abdomen, [e.g., hepatic, renal, splenic], laceration; perforation; puncture NFS",521404.3,521404.3,5
521406.3,abd_pelvis,"Other named arteries, abdomen, [e.g., hepatic, renal, splenic], laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",521406.3,521406.3,5
521408.4,abd_pelvis,"Other named arteries, abdomen, [e.g., hepatic, renal, splenic], laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",521408.4,521408.4,5
521499.3,abd_pelvis,"Other named arteries, abdomen, injury NFS [e.g., hepatic, renal, splenic]",521499.3,521499.3,5
